minute,period,shot_open_goal,shot_statsbomb_xg,fk_duration,pass_angle,pass_length,pass_switch,shot_x,shot_y,fk_x,fk_y,distance_to_goal,shooter_position_Center Attacking Midfield,shooter_position_Center Back,shooter_position_Center Defensive Midfield,shooter_position_Center Forward,shooter_position_Center Midfield,shooter_position_Goalkeeper,shooter_position_Left Attacking Midfield,shooter_position_Left Back,shooter_position_Left Center Back,shooter_position_Left Center Forward,shooter_position_Left Center Midfield,shooter_position_Left Defensive Midfield,shooter_position_Left Midfield,shooter_position_Left Wing,shooter_position_Left Wing Back,shooter_position_Right Attacking Midfield,shooter_position_Right Back,shooter_position_Right Center Back,shooter_position_Right Center Forward,shooter_position_Right Center Midfield,shooter_position_Right Defensive Midfield,shooter_position_Right Midfield,shooter_position_Right Wing,shooter_position_Right Wing Back,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,pass_height_Ground Pass,pass_height_High Pass,pass_height_Low Pass,fk_taker_position_Center Attacking Midfield,fk_taker_position_Center Back,fk_taker_position_Center Defensive Midfield,fk_taker_position_Center Forward,fk_taker_position_Center Midfield,fk_taker_position_Goalkeeper,fk_taker_position_Left Attacking Midfield,fk_taker_position_Left Back,fk_taker_position_Left Center Back,fk_taker_position_Left Center Forward,fk_taker_position_Left Center Midfield,fk_taker_position_Left Defensive Midfield,fk_taker_position_Left Midfield,fk_taker_position_Left Wing,fk_taker_position_Left Wing Back,fk_taker_position_Right Attacking Midfield,fk_taker_position_Right Back,fk_taker_position_Right Center Back,fk_taker_position_Right Center Forward,fk_taker_position_Right Center Midfield,fk_taker_position_Right Defensive Midfield,fk_taker_position_Right Midfield,fk_taker_position_Right Wing,fk_taker_position_Right Wing Back,distance_player_1,distance_player_2,distance_player_3,distance_player_4,distance_player_5,distance_player_6,distance_player_7,distance_player_8,distance_player_9,distance_player_10,angle_player_1,angle_player_2,angle_player_3,angle_player_4,angle_player_5,angle_player_6,angle_player_7,angle_player_8,angle_player_9,angle_player_10,teammates_player_1,teammates_player_2,teammates_player_3,teammates_player_4,teammates_player_5,teammates_player_6,teammates_player_7,teammates_player_8,teammates_player_9,teammates_player_10,pred_base_xg,pred_improved_xg,pctge_improvement
13,1,1,0.14948082,1.7091,0.793272,35.92214,1,111.5,37.2,86.3,11.6,8.94930164873215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7691806012954183,2.901723625709387,4.24264068711928,4.965883607174056,6.519202405202655,6.87095335452076,6.91809222257119,7.080254232723567,8.360023923410749,9.27631392310545,29.05811896193477,20.20742509158565,116.36259343485972,6.784402397396375,23.036111920135752,176.895631788898,112.3771148218081,71.84813926486787,54.96531774519316,60.17379350660794,0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0.0498948022723197,0.1862431913614273,8.510000228881836
74,2,1,0.05979303,1.491923,0.8950271,30.375813,1,110.5,41.1,91.5,17.4,9.563472172804186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8062257748298567,1.8999999999999984,2.1095023109728994,2.7459060435491995,3.1827660925679098,3.501428280002319,3.992492955535429,4.477722635447623,4.76759897642409,5.408326913195983,156.85995419981194,96.60483549675398,128.0344011115923,129.71617745712595,127.12213448318938,98.2414125383706,118.67273505916415,112.8226209064358,106.26472857519629,93.42500537688976,0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,0.1824473291635513,0.0645283609628677,47.34000015258789
23,1,1,0.1511755,1.526436,-1.3367065,26.72901,1,114.3,35.7,108.1,61.7,7.140028011149536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6082762530298178,3.748332962798257,4.9254441424099,5.629387178015029,5.8008620049092725,6.103277807866846,6.624198064671676,8.109870529176154,8.532877591996733,9.199999999999996,136.49271181370509,117.81936306486202,121.20404757612285,114.72237378825066,178.85174764052573,108.89230745008138,98.14380783876788,124.2032650275174,116.9057179502808,127.0303896056786,0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0.0595142021775245,0.1589881926774978,16.170000076293945
22,1,1,0.26761976,1.803483,0.7726018,38.681908,1,113.4,36.2,85.7,9.2,7.615773105863901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.408318915758465,2.500000000000006,3.1384709652950336,3.613862199918532,3.9408120990476094,5.46717477313466,6.705221845696083,8.634813257969167,8.697700845625812,10.778682665335312,34.69515353123387,43.80828345118022,172.54792255659535,105.51073871299673,5.775179560095102,69.73708293277296,102.57748720424648,16.539014086756687,74.46570275774276,94.07964929844738,0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0.1520543396472931,0.2183986008167266,28.76000022888184
24,1,1,0.029614346,1.558986,-1.7942729,38.35375,1,106.8,39.8,115.3,77.2,13.201515064567404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3601470508735438,1.389244398944978,1.9723082923315984,2.302172886644265,5.247856705360772,5.748912940721925,5.953990258641684,6.300793600809342,6.760177512462231,7.576938695805849,126.89542483484904,119.3883857137839,58.666403630794505,178.37849852774622,59.90429491767202,129.19273300812827,173.14622564961462,53.17143135360952,98.518702405105,158.36452294997812,0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0.2182936072349548,0.034944087266922,98.41999816894533
36,1,1,0.43984666,1.417145,0.7192925,20.338387,1,106.7,48.3,83.4,40.2,15.677372228788853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8999999999999946,4.522167621838005,8.091971329657563,10.492378186092989,16.843990026119112,17.118995297621883,17.551353224181884,19.258764238652493,22.273302404448245,23.16246964380094,99.3467787260457,176.87082688706005,71.95352991905031,110.97799257759218,74.56067315744085,89.85482879985183,61.3066145422426,79.91309105409846,64.87188659707404,52.43583330656832,0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,0.0331356488168239,0.1025759726762771,8.229999542236328
72,2,1,0.025735471,1.762833,-0.7451397,40.40854,1,105.3,42.3,75.6,69.7,14.87884404112094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8485281374238489,0.943398113205658,2.7202941017470903,3.114482300479481,5.60802995712398,5.660388679233966,5.968249324550709,6.75425791630731,7.2718635850791316,7.611832893594025,53.89254870824811,130.89793191633171,134.91992209335191,146.49511091074797,120.88367862542536,49.102068083668414,107.56572275612795,124.31942287783798,130.39681542745234,108.72611267245522,0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0,0.0943545028567314,0.0293483715504407,263.8099975585937
85,2,1,0.08864303,2.199629,-0.16740008,43.812443,1,110.2,51.5,67.0,58.8,15.109268678529745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.601922366251539,5.903388857258182,9.48946784598589,9.827003612495526,9.916148445843278,10.024470060806207,11.741379816699563,11.985407794480752,15.344380078712856,16.697604618627192,141.76582791600353,51.50471614515227,57.43716788596346,80.82696144861528,117.65452492605594,135.55905681352846,176.81712431920664,129.47217251534892,119.35681119128178,106.5393621984412,0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0.0252056960016489,0.0637182742357254,34.38999938964844
54,2,1,0.34853762,1.949478,-0.8471751,41.23227,1,114.2,42.6,86.9,73.5,6.356099432828279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8062257748298567,2.118962010041708,3.712142238654113,4.346262762420147,5.720139858430041,5.731491952362844,6.000833275470999,6.053098380168622,6.800735254367722,10.469479452198184,174.40066066347973,4.855495741233083,3.109786414521358,47.17103396894974,77.67630757036977,108.13653600292707,25.10038321429388,121.74018532901307,97.0428129913693,48.99712782013385,0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0.057971391826868,0.2494560480117797,23.989999771118164
43,1,1,0.17221938,2.514333,0.7805673,43.911842,1,111.5,46.1,80.3,15.2,10.462313319720453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545327270945408,4.729693436154187,7.32461603089199,7.443117626371365,8.184130986244055,8.720091742636654,10.064790112068906,10.473776778220929,10.551303237041388,13.02497600765544,86.02082657971691,139.11361658854824,49.8909654356136,175.03472101395272,98.78686178476312,0.9420732757455136,100.37298037984051,46.11663448085045,110.8385215665061,50.341394674311815,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0.2479105740785598,0.1449667960405349,11.979999542236328
58,2,1,0.23973794,1.516125,0.7203737,30.469986,1,113.0,41.2,90.1,21.1,7.102112361825882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1180339887498885,2.3021728866442746,3.0413812651491114,3.443835071544508,3.492849839314603,3.8948684188300895,5.366563145999495,7.0178344238091,7.839005038906403,8.340863264674702,0.5772679173638842,44.1079232752465,17.67999688641672,54.45142947440905,22.96809846658889,32.150290986482545,53.70737027152031,166.18680466862352,39.56311765166323,47.42181901809084,0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0.1420740783214569,0.2403771132230758,19.940000534057617
87,2,1,0.054982923,1.732564,-0.46486267,36.805706,1,111.2,35.1,78.3,51.6,10.072239075796402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565685424949231,1.403566884761818,1.476482306023339,4.219004621945793,4.440720662234911,5.544366510251643,5.700877125495685,6.403124237432847,7.026378868236473,7.343704787094859,164.10985555689052,123.19547233686576,90.80909979088456,124.55018758789647,64.94750851116933,79.96586914232003,120.1149415621452,104.63956145682512,36.51367582643413,112.85582281297464,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0.2380083948373794,0.0524151548743248,109.9000015258789
19,1,1,0.04897753,1.664579,-0.15673491,39.07902,1,106.0,37.2,67.4,43.3,14.277254638059796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.664331697709328,1.9104973174542872,2.4041630560342595,3.310589071449372,4.438468204234425,5.636488268416785,5.803447251418761,7.44110206891426,9.415412895885124,10.456098698845569,158.57470620191276,31.56897112931833,151.7625544618327,13.706961004079917,25.65926451696728,53.48894388050468,13.284866484902158,37.50414236027012,78.83049807691711,44.999999999999964,0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.0482366718351841,0.0540340170264244,84.6500015258789
88,2,1,0.05690401,1.525593,-0.5513458,42.37983,1,110.9,37.3,74.8,59.5,9.492101980067424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.208304597359452,1.6401219466856758,2.5079872407968944,2.701851217221248,2.82311884269862,2.846049894151535,3.671511950137172,3.687817782917156,4.517742799230606,6.198386886924701,172.081841609509,68.95720436109826,83.0272307139736,112.4651976525797,129.4578968275153,91.9091524329962,77.16804284713426,119.05460409907714,78.55381147008882,88.6754780877088,0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0.0481632202863693,0.0512839257717132,109.97000122070312
16,1,1,0.062225744,1.90368,-1.5596547,35.90223,1,112.2,35.2,111.8,71.1,9.158602513484244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6403124237432796,1.7029386365926356,3.114482300479481,3.420526275297409,5.107837115648857,5.31507290636732,5.6142675390472885,7.158910531638177,7.623647421018362,8.802272433866152,160.26731050033837,124.97396290967852,164.00494004374906,136.86262094930652,35.3411968372781,133.5516794346952,27.521885466273982,173.167638322583,117.09351378824758,122.9094549188278,0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0.0443783998489379,0.060859091579914,116.81999969482422
29,1,1,0.03512447,1.840029,-1.0334302,44.93284,1,110.9,31.6,87.9,70.2,12.384264209067888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000014,0.7810249675906721,1.0049875621120898,2.927456233660887,5.830951894845297,6.432728814430155,8.132035415564786,9.617692030835665,10.600471687618436,11.80677771451636,132.70938995736148,2.9038188650967847,41.5800169051384,140.56270325933954,138.61553107113193,121.0500973038384,149.13869140889489,178.55191421810173,105.17741320863917,31.97049285645604,0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0.0600011646747589,0.0477095805108547,120.18000030517578
92,2,1,0.11287541,1.53823,-1.066127,35.986248,1,111.8,41.9,94.4,73.4,8.41724420460759,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5830951894845285,2.0099751242241783,2.8160255680657413,3.3241540277189325,3.74833296279826,3.7483329627982656,5.346026561849461,5.800862004909268,6.312685640834649,7.100704190430694,134.0093935950219,97.33504392544886,109.16114062923396,61.24572510803584,112.2566636037654,3.834610522131984,110.56945750158724,104.03339746258848,9.412686323460376,102.23870760784628,0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0.0380929410457611,0.1192474886775016,41.22999954223633
49,2,1,0.062497176,1.421929,1.4122545,34.836906,1,110.8,38.0,105.3,3.6,9.414881836751858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5830951894845285,1.1180339887499038,1.3416407864998805,1.5524174696260038,2.954657340538835,4.0607881008493925,5.5,5.756735185849703,5.818934610390464,6.585590330410785,46.77146974003431,157.4303798033415,128.82982490497065,92.66664345024536,101.69771524668582,115.73395871461224,102.2647737278924,85.08887011214563,121.3224782380208,119.65777087268326,0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.1160734593868255,0.0569784678518772,40.84000015258789
84,2,1,0.04291605,1.490131,0.4886424,35.788265,1,109.5,46.9,77.9,30.1,12.564234954823156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7280109889280534,4.326661530556792,4.427188724235728,4.7885279575251465,5.5901699437494745,5.6727418414731385,5.961543424315551,6.5,6.777905281132214,9.27631392310545,162.63476507636165,90.37943670141904,104.87568200163872,94.60467828115974,23.00578435579477,15.9785225042582,100.61683587946848,87.19960658155473,54.955065965274805,67.87816910369098,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0533661022782325,0.056496512144804,105.76000213623048
75,2,1,0.07890414,1.297668,1.119532,28.892214,1,111.3,37.6,98.7,11.6,9.024965373894796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0816653826392022,1.421267040355184,1.9235384061671328,3.773592452822638,3.891015291668745,4.51220566907139,4.716990566028302,7.121797525905938,7.305477397131557,7.700649323271379,161.73209379275903,23.8672455437618,133.31943234968648,137.4275445268222,48.67133068174692,61.773572615974594,126.5468804648112,36.42061209389234,176.24315329292813,106.16622052162744,0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0.0433170944452285,0.0750848576426506,65.37000274658203
37,1,1,0.08035333,1.516695,-0.7112245,33.396557,1,108.1,37.5,82.8,59.3,12.159769734661923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6708203932499369,1.649242250247067,2.4698178070456933,3.4713109915419524,4.606517122512408,5.414794548272352,7.306161783043129,7.560423268574316,8.161494961096283,8.228000972289683,75.2993392742034,92.17185301664554,99.50623181806222,90.23075645234088,74.74308704712254,73.89921474966013,9.511093585172844,40.65942998735754,71.09766878553421,85.63203979012494,0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0.0712831020355224,0.0710890367627143,41.20000076293945
46,2,1,0.06542024,1.761136,0.7440683,37.650234,1,110.5,48.8,82.8,23.3,12.949517365523702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.280624847486568,2.7459060435491938,3.224903099319418,5.281098370604358,5.554277630799522,6.800735254367722,7.3736015623303075,8.551023330572786,8.681589716175255,9.42602779541838,94.14961788187178,99.69808417558971,13.064544839019446,24.031392913516168,109.47538485925196,96.78205275085816,112.16243531099146,53.59372400352433,108.31085194452804,83.93816990397615,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0.0648217871785163,0.0783380046486854,62.220001220703125
1,1,1,0.026681148,2.479843,-0.9103886,41.40592,1,108.0,33.1,82.6,65.8,13.842326394071192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0630145812734646,1.8027756377319943,2.158703314492292,2.630589287593184,4.901020301937137,7.61051903617618,8.215229759416353,8.759566199304619,8.832326986700618,10.239140588936165,108.91517299567558,86.20883431263478,133.29139959236565,51.35493589883013,118.7297625107072,122.91168934279794,63.590423067181845,101.25710994491524,135.6660843810903,107.4914833112138,0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,0.0649719983339309,0.0370880737900733,96.5500030517578
32,1,1,0.55218107,1.346479,-1.5270532,29.728437,1,118.2,36.6,116.9,66.3,3.8470768123342665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8973665961010344,1.9723082923315984,2.6248809496813363,2.915475947422653,2.9732137494636985,3.613862199918532,4.318564576337843,5.300943312279426,5.307541803886244,8.199999999999996,9.462322208025418,121.63718404959246,169.84740059410927,39.93638314696994,81.75655302710572,137.68195584154134,14.287172284841173,153.18365315571305,109.39333901169086,152.1027289690524,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.032185323536396,0.3626841604709625,23.07999992370605
66,2,1,0.023428857,1.333265,0.58537567,31.67349,1,104.8,40.3,78.4,22.8,15.202960238058903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.984885780179618,2.051828452868323,2.6248809496813363,3.47131099154195,3.679673898594822,4.640043103248077,4.883646178829911,4.965883607174058,5.024937810560446,6.3953107821277895,154.90682007418366,134.1557569403561,163.38601932618113,132.62715930645356,138.3332891130038,141.75244836549177,131.37975612676286,113.88620252686216,133.71118173458171,8.773492261735868,0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.3626841604709625,0.0240525789558887,158.16000366210938
30,1,1,0.1735366,1.946582,-0.751305,51.861065,1,114.0,35.5,76.1,70.9,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2022715545545264,3.935733730830884,4.242640687119287,4.539823785126466,5.866856057549046,5.941380311005178,6.989277502002621,8.300602387778854,8.5,9.411163583744576,124.26733544334436,99.6537860885366,118.73979529168813,45.5354589855646,172.75385110532986,46.36392753160289,107.65722582865844,73.04951809382294,101.81228222754105,112.0953473707974,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0.0202575363218784,0.2047258913516998,23.690000534057617
90,2,1,0.011076594,2.476006,0.39707944,47.06166,1,107.0,56.0,63.6,37.8,20.615528128088304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.118033988749895,4.661544808322665,6.942621983083911,7.891767862779541,11.128791488746655,13.903237033151674,14.30978686074674,16.14837453120282,17.23513852569802,17.647662734764623,155.6589100633075,164.48865473121663,152.53977511271097,149.65230337632573,145.02843892555413,52.14254871662664,127.1612296072008,89.62136112961095,144.5654226324313,179.46454101443427,0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.2004730403423309,0.0361139364540576,63.59999847412109
12,1,1,0.06770439,1.712179,-0.13010205,21.5824,1,110.0,36.6,88.6,39.4,10.562196741208714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7000000000000028,5.462600113499066,6.5368187981616845,7.289718787443037,9.714422267947793,9.730878685915265,9.929753269845126,10.98817546274176,11.660617479361893,13.572398461583717,161.22196677755448,4.971461270421269,79.46802615152937,171.86147860549423,39.265047415776245,58.35743793868315,46.37532909108926,58.07101809660976,34.94171328379176,58.097142404479584,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.0240903813391923,0.0826823934912681,42.70000076293945
46,2,1,0.035073835,1.639043,0.7151515,33.2453,1,104.5,34.8,79.4,13.0,16.349006085998013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.5495097567963985,4.606517122512408,6.529931086925806,6.854195795277516,7.789736837660178,8.20365772079748,8.30060238777885,8.321658488546618,10.336827366266697,10.837435120913064,150.36594212290353,135.6670756469264,158.5155129708781,175.34718172911948,156.6679027048835,154.53353264240764,19.236049440632936,178.15089616071938,133.12734672533645,156.91223290619757,0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0674147829413414,0.0538106597959995,19.39999961853028
88,2,1,0.10719758,1.311296,-0.9069899,28.56589,1,109.6,41.8,92.0,64.3,10.554619841567014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1023796041628584,3.1000000000000014,3.613862199918532,4.071854614300464,5.263078946776311,5.92368128784795,6.946221994724902,7.278049189171501,8.374365647617731,9.502105029939418,102.5456116326644,80.18069936124212,114.24007376626896,124.496163809095,94.48097681042783,58.37928987489041,106.43276112107272,112.51888512835532,111.53177294984542,168.9746505820222,0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0532625131309032,0.1147714853286743,15.829999923706056
43,1,1,0.04571801,1.682125,-1.3139399,32.671852,1,108.2,42.7,99.9,74.3,12.104957662049047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.594224354214565,2.785677655436819,2.9732137494636985,3.178049716414145,5.420332093147065,5.8000000000000025,5.948108943185217,6.606814663663569,6.774215821775982,7.009279563550027,139.55900329751654,171.85067410034378,96.76563893228762,127.03372708618728,132.76417781745516,149.2853661530621,93.71879545285132,37.6393550258904,133.99699395431085,144.99691552954516,0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.1131457984447479,0.0664021745324134,97.1500015258789
82,2,1,0.117043525,2.225631,-0.7063553,42.984882,1,109.4,37.0,76.7,64.9,11.016351483136324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1661903789690609,1.655294535724686,2.459674775249772,3.080584360149873,3.4713109915419524,5.780138406647371,5.946427498927406,6.4031242374328485,6.708203932499378,6.911584478250988,133.23372951399088,80.78562047583543,10.762537223142443,28.93653626033192,117.4361479528758,36.93108414508733,26.47117505215816,54.46232220802562,5.497667485169601,70.87970487772958,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0.0663238018751144,0.071041390299797,58.310001373291016
